date,store_id,department,weekly_sales,pred_linear_regression,pred_random_forest,pred_xgboost
2024-06-29,43,1,73910.45,47724.446884724646,37546.68147969117,39527.7
2024-07-06,43,1,86586.57,67838.86580056732,61797.843163883605,58862.957
2024-07-13,43,1,33372.94,53452.71180661748,40912.094069841885,41642.227
2024-07-20,43,1,58334.83,49926.32420753936,36585.93235848065,38451.54
2024-07-27,43,1,44969.07,48571.066426116486,35726.72048953041,37785.2
2024-08-03,43,1,72415.94,51850.54409864105,44400.90591138459,40106.57
2024-08-10,43,1,74025.18,56132.81955445278,36569.93753362075,39458.58
2024-08-17,43,1,71533.59,56993.49842671227,45749.78246496833,46120.816
2024-08-24,43,1,24049.91,62375.06677180141,46943.78663655327,44744.41
2024-08-31,43,1,61975.11,59317.71802318423,46627.213292949076,45155.46
2024-06-01,43,2,47489.56,53701.53128360502,44563.3544907972,44888.78
2024-06-08,43,2,50084.21,51274.02872622516,46713.428301419786,46295.656
2024-06-15,43,2,40619.21,52555.09062429805,45436.53473757124,46672.516
2024-06-22,43,2,54370.73,48747.914978743014,47223.598381846066,47425.293
2024-06-29,43,2,55143.87,54980.47670418659,45491.775087046044,45762.477
2024-07-06,43,2,41228.37,70260.61993519426,58816.225349991626,62413.473
2024-07-13,43,2,47507.81,53036.50043977881,44839.966140164965,46155.137
2024-07-20,43,2,34158.06,51202.61258845803,45565.39711556644,46373.594
2024-07-27,43,2,45379.11,48903.290022455,47456.332885700765,46601.594
2024-08-03,43,2,42908.83,48428.66899732325,46494.047661752404,46766.176
2024-08-10,43,2,63365.37,50573.72586157217,46248.230899516384,46267.285
2024-08-17,43,2,47609.24,50059.862751334185,45728.56553706567,45024.08
2024-08-24,43,2,50281.73,53020.69723869651,45973.084804465274,46750.156
2024-08-31,43,2,65394.63,50824.15090721523,46680.74386704547,47303.25
2024-06-01,43,3,21061.53,58976.60864335471,51087.26676897982,47423.17
2024-06-08,43,3,19613.7,56536.69706256121,50983.49637583476,47459.465
2024-06-15,43,3,71258.34,56654.20342394664,50283.280328435896,48511.0
2024-06-22,43,3,53930.73,54769.59266433065,50250.71426685983,48623.266
2024-06-29,43,3,26482.66,58548.48636172938,50605.41143184021,49087.58
2024-07-06,43,3,86211.9,70511.13401005467,63283.84834169823,60137.47
2024-07-13,43,3,14449.07,56329.56720199163,51890.30654401498,46505.793
2024-07-20,43,3,42428.15,52290.96262679328,47630.17261754399,47539.496
2024-07-27,43,3,46185.62,49852.10593925219,47133.374014483554,47048.23
2024-08-03,43,3,78688.48,52460.27003763346,49783.56813162522,47686.68
2024-08-10,43,3,30603.27,57267.98310992355,51141.610780016184,46640.125
2024-08-17,43,3,67734.15,50676.407643128834,50462.784511793,48824.05
2024-08-24,43,3,59715.73,56013.91271619373,50954.07384003417,47892.97
2024-08-31,43,3,66199.48,56510.50344391594,51753.11793642683,45169.75
2024-06-01,43,4,37596.13,62962.57132359967,58414.137442542895,48928.293
2024-06-08,43,4,82415.72,53495.29960303427,50394.05923219929,47934.37
2024-06-15,43,4,45051.64,58078.04851385397,51331.71195669571,48088.203
2024-06-22,43,4,43562.77,54700.8402164755,55741.969363502656,48942.88
2024-06-29,43,4,64695.29,57628.15084374707,49911.21864895875,47614.336
2024-07-06,43,4,55716.32,71905.75856019146,59377.39428160866,62722.1
2024-07-13,43,4,87481.5,55376.92023069926,50303.76690144707,47224.6
2024-07-20,43,4,41865.68,57596.15703856684,57917.28351276031,47648.68
2024-07-27,43,4,44503.26,55669.0350358847,57806.27811020956,46987.41
2024-08-03,43,4,35448.66,56630.1435136045,58004.2728993927,47888.52
2024-08-10,43,4,24041.2,57510.1570304752,50688.7682199516,46440.242
2024-08-17,43,4,64111.09,51154.660561317454,49937.55283455228,49432.74
2024-08-24,43,4,37158.55,57886.35387753268,50381.36421543509,47230.656
2024-08-31,43,4,32047.62,53958.125528265016,50900.80755753465,48553.875
2024-06-01,43,5,86970.24,55206.63277244643,50867.98452625929,49948.973
2024-06-08,43,5,59232.5,53885.83804948083,51728.824879254644,46044.016
2024-06-15,43,5,12520.09,56986.47649801634,51405.12028679161,48843.63
2024-06-22,43,5,29154.37,55228.17514312738,52536.451489177954,50680.477
2024-06-29,43,5,52929.82,61517.936824486176,52059.19131263134,49961.656
2024-07-06,43,5,21812.81,74333.13206556774,57971.15948468304,65140.656
2024-07-13,43,5,67761.98,54199.42642955886,51523.12981742115,49409.35
2024-07-20,43,5,33186.38,54376.782935952644,51352.82384683565,49875.62
2024-07-27,43,5,85036.34,50054.93942397339,50774.260766882886,50525.938
2024-08-03,43,5,8763.57,50896.53317732782,50883.938139577374,46796.68
2024-08-10,43,5,28560.27,51414.272087176774,49526.40008163061,50072.82
2024-08-17,43,5,65794.48,49744.32560034998,48578.252164929116,49001.695
2024-08-24,43,5,39597.98,57501.52469183859,52625.63583827528,50288.97
2024-08-31,43,5,70256.77,52247.330118974634,49954.5336549038,50504.348
2024-06-01,43,6,51613.88,66295.7184556512,63786.2150298938,55820.707
2024-06-08,43,6,65758.93,59621.99905599646,61811.310891085595,55099.066
2024-06-15,43,6,12412.66,61790.11434850486,61450.83185872846,53969.016
2024-06-22,43,6,42438.42,54793.31172257019,52133.732607159895,54001.91
2024-06-29,43,6,45326.38,59456.25232858353,52365.541907790175,54003.125
2024-07-06,43,6,119300.07,71736.9605171745,57374.468744974154,68848.695
2024-07-13,43,6,77785.65,63960.63129114701,66578.34142481675,58101.168
2024-07-20,43,6,56067.08,58284.99918889508,64043.17245355159,56729.164
2024-07-27,43,6,48496.44,57396.1155169116,62391.335988861654,53581.797
2024-08-03,43,6,21271.42,58602.82655874172,63701.283355182095,48949.043
2024-08-10,43,6,73378.02,57732.16892010072,52988.34201323777,52991.418
2024-08-17,43,6,38390.4,59065.14398903475,61380.827705957156,56592.66
2024-08-24,43,6,93707.05,62761.25052795679,62252.51300607057,54152.66
2024-08-31,43,6,11118.68,64883.292793908266,64636.95509990874,57659.39
2024-06-01,43,7,55048.99,61263.81727528443,54048.30740451438,52650.902
2024-06-08,43,7,26728.57,57324.07040519066,60454.594765435395,57108.613
2024-06-15,43,7,33466.39,58397.924217694825,61284.140664507126,58826.1
2024-06-22,43,7,14163.62,52158.610934447286,52664.18864653727,54477.723
2024-06-29,43,7,17746.52,56260.81237346271,53059.16785616344,56101.742
2024-07-06,43,7,36059.07,65193.31948323633,66712.48933966472,68074.35
2024-07-13,43,7,37555.24,48441.221791504,48599.93006678332,50259.562
2024-07-20,43,7,81430.85,45505.34212775291,49948.85170815529,50470.125
2024-07-27,43,7,64764.89,46714.51167991524,49094.765768442114,50697.49
2024-08-03,43,7,89949.6,46202.07494154471,49337.882024103346,50815.28
2024-08-10,43,7,71864.51,52519.393181681786,53969.1389915891,51905.973
2024-08-17,43,7,20025.8,50775.109598940086,53156.81951957639,52733.7
2024-08-24,43,7,33560.16,58748.576620980275,53968.99279512392,53110.83
2024-08-31,43,7,11682.86,59834.82886620171,62259.805695771836,56993.203
2024-06-01,43,8,55370.73,70133.70028017776,67991.83066633725,63310.996
2024-06-08,43,8,72147.37,64104.12795275187,65193.9352258971,60591.266
2024-06-15,43,8,24296.08,63023.04925288678,62172.891987737035,58069.22
2024-06-22,43,8,43373.33,56477.96072087909,61312.309341420245,55451.824
2024-06-29,43,8,40932.07,58176.082299770824,53076.28049779165,54984.61
2024-07-06,43,8,119141.88,74987.36910708321,75733.34614416483,70326.56
2024-07-13,43,8,17124.75,63123.645206571986,67153.12341469245,61684.742
2024-07-20,43,8,40686.51,60905.21200827824,65326.613098275775,60408.164
2024-07-27,43,8,78048.27,56629.59190519465,55517.8915185012,55427.53
2024-08-03,43,8,46145.93,59650.15410659508,66056.12233729952,60399.184
2024-08-10,43,8,20013.06,56368.73964256705,53665.277802465556,55551.027
2024-08-17,43,8,69724.97,53305.76123546254,52412.72942542981,54655.684
2024-08-24,43,8,92738.89,60349.903800748994,60426.21670248077,56922.95
2024-08-31,43,8,55479.25,61934.4102378366,64252.71583248805,60915.586
2024-06-01,43,9,10593.27,73766.00859011951,72122.91082108034,63377.164
2024-06-08,43,9,24249.19,66912.31602657156,63523.65612304556,59998.945
2024-06-15,43,9,72137.82,65837.73513910297,64745.27482987917,63383.26
2024-06-22,43,9,68765.06,61485.899618453106,64224.27881662668,60712.125
2024-06-29,43,9,29761.58,63388.88203105842,61833.907232392805,59447.81
2024-07-06,43,9,51073.78,74021.34093324849,64732.681584037775,71783.484
2024-07-13,43,9,77942.97,55895.482984925846,54660.38323582286,54296.01
2024-07-20,43,9,95175.9,55629.008630368764,54979.62294129908,55112.95
2024-07-27,43,9,58822.67,55045.32489126828,59870.90352134117,56417.01
2024-08-03,43,9,56000.98,56608.414370523424,60996.744172085615,57374.523
2024-08-10,43,9,108241.08,61327.28196959032,62045.55326706285,58373.715
2024-08-17,43,9,18335.47,62775.45508276183,64068.04710651745,62233.18
2024-08-24,43,9,83465.25,65207.149355566165,65587.93642882086,63712.293
2024-08-31,43,9,104886.87,67514.04015925745,65104.19104524232,64512.414
2024-06-01,43,10,15577.48,66876.12627878328,62258.475166331154,60209.832
2024-06-08,43,10,85036.63,61809.76033982392,62646.6478722186,58335.426
2024-06-15,43,10,9288.01,66664.60030717385,62926.90881422755,62311.098
2024-06-22,43,10,57553.25,58961.07291052305,63220.75062454255,62518.043
2024-06-29,43,10,107298.12,62354.77621699678,60667.015919829646,61703.19
2024-07-06,43,10,61745.62,83462.16214595165,75903.15454564847,82675.68
2024-07-13,43,10,102168.37,63708.454620758734,66330.66371440483,63497.656
2024-07-20,43,10,34328.91,59610.177596876754,62142.81370496001,61656.418
2024-07-27,43,10,110364.49,59074.69673512565,64132.297760305155,59931.38
2024-08-03,43,10,16288.87,65432.390604735505,72005.35700975532,68589.35
2024-08-10,43,10,37301.03,66341.88448146271,68679.3868125785,64674.66
2024-08-17,43,10,46104.98,64481.93881217745,67171.53119996464,64770.7
2024-08-24,43,10,63265.88,68846.33752025661,67057.89570526371,65035.145
2024-08-31,43,10,9419.2,59901.87357779772,61544.13660597419,59397.473
2024-06-01,43,11,50995.94,76086.65902868737,72633.86585872393,67875.31
2024-06-08,43,11,59094.56,68635.29907981495,72148.73367471072,67979.09
2024-06-15,43,11,82540.14,70316.56900200134,65763.09052663851,64793.19
2024-06-22,43,11,90261.75,66825.76388077959,73507.20101152922,68259.63
2024-06-29,43,11,27079.47,69467.24574476152,72221.97595578384,65955.625
2024-07-06,43,11,38229.47,82298.55908583789,80656.76491658369,87365.62
2024-07-13,43,11,61661.48,64327.473382511795,64374.266634957545,62690.176
2024-07-20,43,11,61445.25,59028.640998173,61248.751916395966,59804.71
2024-07-27,43,11,105190.76,56838.64591013916,60814.553542369686,58688.91
2024-08-03,43,11,65025.61,61630.18763958672,64191.3775241046,61503.88
2024-08-10,43,11,19377.9,62930.90008155033,63044.49352005005,61584.83
2024-08-17,43,11,71165.59,58398.00373446625,62829.776421931405,61165.21
2024-08-24,43,11,46414.29,62807.39304719952,64272.075475613245,63774.637
2024-08-31,43,11,57597.09,60521.64628235784,62131.93154892114,59619.6
2024-06-01,43,12,102366.75,70973.28207842165,63689.287552769034,64769.97
2024-06-08,43,12,119351.72,73451.79050551873,72697.58570740774,68292.12
2024-06-15,43,12,29509.62,75110.70433854609,74413.33835532771,70230.47
2024-06-22,43,12,90688.55,66426.742612742,74032.49527599881,73890.54
2024-06-29,43,12,41384.2,73437.60223034013,73013.31930238311,68239.1
2024-07-06,43,12,33399.87,86777.07852146731,82472.89725174847,91313.516
2024-07-13,43,12,29217.54,63473.89819913722,62581.640199323316,63445.656
2024-07-20,43,12,39859.76,62692.79445079872,62825.17383514893,62905.05
2024-07-27,43,12,42103.59,56697.62949589409,63156.333286788315,65892.52
2024-08-03,43,12,111366.96,52381.36165475005,55270.1458834658,61089.164
2024-08-10,43,12,37184.52,58996.35551050548,57916.42046192778,59704.61
2024-08-17,43,12,119023.79,55595.31415392958,56697.819714796264,60251.26
2024-08-24,43,12,22189.31,62510.64919958077,68006.87236959944,63209.73
2024-08-31,43,12,10214.36,61442.68514444789,68986.71702363165,64034.363
2024-06-01,43,13,26796.34,76986.5723748855,72751.56030699785,69932.05
2024-06-08,43,13,56185.28,74422.41630520581,73304.41188883694,69526.57
2024-06-15,43,13,59318.26,77592.13330709515,73515.50351086287,70569.56
2024-06-22,43,13,98726.07,70920.46833839006,73490.82778584705,69812.94
2024-06-29,43,13,49581.25,73203.00972333457,73861.85294926986,68991.48
2024-07-06,43,13,116014.54,82765.24130297778,79614.1048647413,92024.6
2024-07-13,43,13,80470.75,70625.82445285868,73104.70762151985,71157.734
2024-07-20,43,13,81953.63,66328.49741315207,73200.51435799153,70579.26
2024-07-27,43,13,94822.89,63343.63043054604,73706.2465756591,73394.234
2024-08-03,43,13,94221.18,67086.81158895721,72800.10234177206,69860.53
2024-08-10,43,13,100901.64,70534.77015959437,73429.79970389715,70040.45
2024-08-17,43,13,124168.97,70302.96162660036,72032.84955919748,66485.88
2024-08-24,43,13,56973.23,77149.44939755305,73407.61255064562,66992.18
2024-08-31,43,13,83232.11,77946.98472504862,75061.25550918504,67807.8
2024-06-01,43,14,123742.16,76610.25995019462,77397.45385984494,73096.43
2024-06-08,43,14,93478.65,73177.10839800289,77319.18688555087,69218.5
2024-06-15,43,14,45251.17,74239.65162854877,75786.38466552077,72731.55
2024-06-22,43,14,47229.9,67283.02863869374,76542.00964687478,73709.77
2024-06-29,43,14,49501.64,70325.595346908,70134.65177809981,70334.06
2024-07-06,43,14,29040.06,84017.9520119816,87805.67784773855,94339.23
2024-07-13,43,14,94638.22,65445.73447275269,75254.49101489212,72931.08
2024-07-20,43,14,79039.06,65450.62177520616,63722.556060425304,66257.31
2024-07-27,43,14,120870.9,64193.752990153946,75752.24685328595,71999.44
2024-08-03,43,14,22059.9,64346.570287340735,76049.47086673745,75759.93
2024-08-10,43,14,23516.4,63204.59858581094,68837.00629182914,69502.16
2024-08-17,43,14,87510.17,61074.82915521047,67318.69323168923,65542.52
2024-08-24,43,14,48760.91,69600.05358668292,68570.07780941908,69659.8
2024-08-31,43,14,62297.62,63893.28039711607,63737.827585018764,69029.95
2024-06-01,43,15,97715.43,82167.75350568356,72831.52546196026,73116.945
2024-06-08,43,15,50364.22,81335.34369689671,71204.55491036954,70958.19
2024-06-15,43,15,93307.38,77092.03704098065,72254.01180892978,74350.57
2024-06-22,43,15,84078.08,71830.1371890337,70893.20830979891,75524.08
2024-06-29,43,15,42469.25,77262.59474025201,69758.07819529848,73928.75
2024-07-06,43,15,101252.66,87722.93103656033,86729.29068363585,97525.58
2024-07-13,43,15,94643.65,71083.21230496606,83418.57673415127,78745.984
2024-07-20,43,15,121106.79,70357.41631815338,81882.31761087946,75300.83
2024-07-27,43,15,70267.5,71798.63203768115,74542.4593541055,75024.05
2024-08-03,43,15,88860.1,68461.64578422555,79220.03323314337,75608.336
2024-08-10,43,15,23776.43,73778.35107852754,68139.78727354923,73790.88
2024-08-17,43,15,118073.06,70830.02943721224,85155.84113028442,77872.59
2024-08-24,43,15,106651.83,77283.76385238458,82940.85658470617,76073.11
2024-08-31,43,15,33470.5,79757.11181135676,74142.46070568297,72918.46
2024-06-01,43,16,110633.07,83856.07775205173,75778.44790248341,76198.8
2024-06-08,43,16,85816.68,78040.45301773498,72868.85597898882,77956.27
2024-06-15,43,16,110712.99,82603.78502227287,76155.53614178339,78035.33
2024-06-22,43,16,20148.85,78848.43150327541,69477.87495252013,70364.52
2024-06-29,43,16,54815.02,82851.91157454372,68484.14544765942,76324.98
2024-07-06,43,16,194645.88,94803.71167925632,102448.02301965021,114583.81
2024-07-13,43,16,120741.58,92477.01969237244,77441.47435174894,69439.125
2024-07-20,43,16,23842.0,88750.16444871124,74754.05964078338,76348.48
2024-07-27,43,16,91669.13,79833.6727052452,75475.60481868761,78737.74
2024-08-03,43,16,24828.51,80936.27623543501,82587.68799492928,74212.766
2024-08-10,43,16,27843.42,76625.63113168484,79306.37635533225,77597.64
2024-08-17,43,16,110275.44,65842.5511239001,78664.63629280886,81711.49
2024-08-24,43,16,126674.46,78410.88170475117,77109.78483318213,75509.695
2024-08-31,43,16,46648.56,80604.64912187375,73504.46691264959,70841.43
2024-06-01,43,17,22968.17,74670.19775568644,78362.81395097873,76230.99
2024-06-08,43,17,27747.11,64953.20263911482,68093.87584940623,73904.99
2024-06-15,43,17,99608.04,63438.37776825272,68908.41357711739,72275.38
2024-06-22,43,17,95128.48,67002.17396005895,79270.31102474222,78308.54
2024-06-29,43,17,77892.84,66118.46196472249,68486.12410232726,73020.62
2024-07-06,43,17,135795.37,82113.70832338059,97043.45778241227,91978.234
2024-07-13,43,17,29352.98,71107.33072198776,80550.22771822562,75176.945
2024-07-20,43,17,13426.8,71027.45090712066,78674.3419766688,78049.87
2024-07-27,43,17,136374.02,64593.635439157246,76459.61154634428,75703.11
2024-08-03,43,17,83761.78,75921.32224600547,85677.78007431999,80273.94
2024-08-10,43,17,130360.37,78525.18039839098,79995.66191429347,78245.305
2024-08-17,43,17,111154.62,76230.62359981949,74359.13951072331,73587.45
2024-08-24,43,17,83464.21,76660.21502384287,71779.347220479,71508.695
2024-08-31,43,17,70182.27,74543.44513862496,75737.59424228306,75918.9
2024-06-01,43,18,111581.35,67832.85539294154,65093.1811512936,73975.79
2024-06-08,43,18,144378.94,65305.85306519876,65516.46907598908,74157.836
2024-06-15,43,18,138144.26,72244.84791029643,82813.38520144629,76932.984
2024-06-22,43,18,12676.74,71089.47413040954,85650.60801749189,81363.86
2024-06-29,43,18,96262.57,73886.78068927705,78099.3751728697,81483.95
2024-07-06,43,18,181140.52,94746.33863722897,89667.0878703427,109138.94
2024-07-13,43,18,41505.28,87115.13542854018,81967.38493450217,81605.97
2024-07-20,43,18,86698.55,83339.6421769255,79596.6271763162,76600.98
2024-07-27,43,18,42683.95,84704.47284159533,74544.74693811065,78507.52
2024-08-03,43,18,82002.36,83528.87543794146,77884.64810412611,84758.13
2024-08-10,43,18,133649.38,74320.70944554632,78491.30084154956,77866.61
2024-08-17,43,18,25921.32,73702.28918707595,75245.34036225876,79549.92
2024-08-24,43,18,138872.57,79286.7556708907,73874.34414635353,78769.836
2024-08-31,43,18,125054.69,80889.82886515002,75671.37019931708,80495.72
2024-06-01,43,19,98195.05,76679.71924176245,82130.07806279056,84061.086
2024-06-08,43,19,91152.06,71338.2295304687,83513.711409087,78867.336
2024-06-15,43,19,57814.68,74320.82582985895,76895.37412241376,79137.45
2024-06-22,43,19,44162.96,68363.3896289437,78644.02580370926,80248.195
2024-06-29,43,19,76708.7,74766.6164615447,85354.635205021,80305.97
2024-07-06,43,19,21449.64,91651.67150064246,93553.05847828943,114574.99
2024-07-13,43,19,101272.29,69302.99484363338,83961.92718690526,84719.39
2024-07-20,43,19,145789.96,70367.46867959647,83315.56164667876,81862.37
2024-07-27,43,19,79312.9,72630.14765285584,77695.01432230747,81948.555
2024-08-03,43,19,89840.48,69589.86405752963,84777.53067771025,85273.664
2024-08-10,43,19,75661.2,68974.01272814293,79139.15157900579,82027.65
2024-08-17,43,19,148589.62,69554.88424691101,76416.93903659817,76008.4
2024-08-24,43,19,40601.04,80334.00849469524,80951.68448335049,75836.99
2024-08-31,43,19,124374.29,78127.4714568595,80679.53996701223,84202.62
2024-06-01,43,20,35008.08,74557.97039908596,76214.54805233896,80220.02
2024-06-08,43,20,47045.37,63210.10207569584,64170.211916038235,80819.67
2024-06-15,43,20,44662.8,61732.77735072484,64695.185701491544,81005.57
2024-06-22,43,20,118596.82,55217.83012174504,63862.73841492616,81179.086
2024-06-29,43,20,96281.33,70196.87817799475,72294.18711388773,82541.75
2024-07-06,43,20,149706.47,80255.73991621047,76979.39652146815,109609.484
2024-07-13,43,20,54776.81,69176.24256462482,87773.74966273856,82362.27
2024-07-20,43,20,151652.78,67617.21267072242,76420.03686914737,82390.484
2024-07-27,43,20,97624.98,74749.39788618434,84458.62505017668,78462.625
2024-08-03,43,20,43072.31,79899.1919556766,80057.40987659874,79731.234
2024-08-10,43,20,29742.01,82203.10289861026,78179.0395192922,79643.48
2024-08-17,43,20,148337.72,81624.40318999605,73529.49855230312,83501.17
2024-08-24,43,20,77887.96,87791.96237103612,76013.03971682144,81996.78
2024-08-31,43,20,147981.17,82790.51028090788,75881.49977453,80761.875
2024-06-01,44,1,20903.76,20087.47015399496,12054.96581352508,12035.678
2024-06-08,44,1,17435.58,16202.284061049228,12507.779325538657,12404.893
2024-06-15,44,1,4485.85,20489.8658895755,12924.062615094941,12261.035
2024-06-22,44,1,2819.46,18195.566031744907,12029.628619428991,12354.79
2024-06-29,44,1,9166.7,16044.678421408556,12862.122610908751,12541.248
2024-07-06,44,1,11146.03,31547.859343547432,25300.68031565792,15336.655
2024-07-13,44,1,8738.66,16934.239773349254,11801.570771333074,11722.139
2024-07-20,44,1,10396.75,17739.16333430633,11512.676835177306,11961.766
2024-07-27,44,1,2797.19,16617.744887058267,10990.610617510254,11886.481
2024-08-03,44,1,20058.51,14828.521233126525,12115.828798778914,11762.486
2024-08-10,44,1,3410.3,20721.99492588367,12440.982418859663,11468.437
2024-08-17,44,1,4172.31,18701.218601826142,13269.282181390234,12054.237
2024-08-24,44,1,5734.83,16229.66132438599,12729.634205691365,11738.466
2024-08-31,44,1,8528.01,22409.217148828022,12046.017885395308,12048.399
2024-06-01,44,2,4389.83,22174.26777610454,14978.31291174079,13728.13
2024-06-08,44,2,22073.83,15775.73783187187,13297.516023815835,12654.497
2024-06-15,44,2,2627.16,20725.35699825841,14326.985475762209,12481.833
2024-06-22,44,2,2249.35,18439.223485946903,14153.95634388753,13064.775
2024-06-29,44,2,8559.42,16460.80220616712,14115.396909509911,12922.749
2024-07-06,44,2,17308.33,32812.9863302941,27304.29401516191,16040.961
2024-07-13,44,2,19888.35,18399.649529150724,12299.565299563552,12687.755
2024-07-20,44,2,8488.22,19025.41495422703,13224.426187795947,12776.345
2024-07-27,44,2,7478.14,17194.8631956261,12786.743696103611,12498.815
2024-08-03,44,2,21281.15,16509.644006041897,13224.768425933658,12597.093
2024-08-10,44,2,2395.62,21997.675144841058,13199.046574054879,12321.032
2024-08-17,44,2,2576.87,19948.41573740047,14110.088285375137,12911.619
2024-08-24,44,2,24276.36,17628.62323948111,13112.648721520869,12631.358
2024-08-31,44,2,2586.82,25511.398748292115,14538.534567317276,13083.8
2024-06-01,44,3,2500.83,19603.99800149107,14975.123184779883,13191.866
2024-06-08,44,3,6550.37,14281.34473259194,14514.66475147935,12800.567
2024-06-15,44,3,15163.07,19637.595397545236,15419.152009086016,13055.884
2024-06-22,44,3,2327.05,16287.50628605944,14233.594987432005,12747.162
2024-06-29,44,3,20834.95,14057.111439131408,13612.05698313329,12698.188
2024-07-06,44,3,7897.72,30984.354684981095,26376.43405560658,16728.271
2024-07-13,44,3,15254.55,17066.745552830507,14188.504841683582,13260.243
2024-07-20,44,3,9134.55,17361.646896429622,14463.425322663512,13025.43
2024-07-27,44,3,15089.9,17092.582956058694,14183.216826595239,12796.143
2024-08-03,44,3,22920.72,16452.698986470386,14824.401037773285,12832.193
2024-08-10,44,3,6802.35,22935.95576932765,14678.692628158215,13529.264
2024-08-17,44,3,16239.48,20468.701397719546,14528.050742897953,13244.49
2024-08-24,44,3,13224.66,18785.932602532404,14918.07374016968,14223.311
2024-08-31,44,3,13893.49,24687.652002140298,15454.340826669319,13248.518
2024-06-01,44,4,3362.27,22470.595818901427,16682.021087887184,15377.242
2024-06-08,44,4,28305.98,17575.182385061962,16700.578121043014,15026.381
2024-06-15,44,4,25799.03,23079.261740855436,16830.066757143533,15553.731
2024-06-22,44,4,16479.14,21425.424583083302,18518.60849430162,16943.598
2024-06-29,44,4,14654.52,19535.56082302308,18128.482959290246,16959.662
2024-07-06,44,4,35345.24,34628.28759951005,26681.957557669215,21115.24
2024-07-13,44,4,23530.03,22952.461040016162,19819.59439205363,16472.963
2024-07-20,44,4,14335.14,23462.207117767175,19501.263122370994,16904.826
2024-07-27,44,4,12215.52,22760.28336922946,19468.864147709715,16826.15
2024-08-03,44,4,6073.93,22775.674124723046,19454.58811402205,16785.615
2024-08-10,44,4,21349.78,26106.878344806413,18780.66438680293,16064.169
2024-08-17,44,4,15491.45,23601.046889278536,18321.36062670584,16293.315
2024-08-24,44,4,27136.46,20879.644264342278,19130.161565260558,15712.123
2024-08-31,44,4,5920.02,27925.93611077485,19305.773366598798,16148.542
2024-06-01,44,5,24264.9,20182.365066917628,14870.853409331414,13927.972
2024-06-08,44,5,11761.26,16420.331255545338,15820.191401787291,15049.755
2024-06-15,44,5,6400.77,21143.557452201632,16063.7811184345,14915.666
2024-06-22,44,5,5652.06,18829.071588873026,15768.661247050191,14537.306
2024-06-29,44,5,8682.36,16624.46738287461,15575.232928089616,14037.157
2024-07-06,44,5,31984.31,31535.96441628199,27904.352923712646,18152.133
2024-07-13,44,5,29562.53,20474.12338769518,17232.330522330598,16121.001
2024-07-20,44,5,12256.78,22057.30691520322,18264.714199355076,16103.943
2024-07-27,44,5,18393.42,20708.378704342314,17311.43822938731,16376.433
2024-08-03,44,5,13579.42,19252.62879434805,17635.51515335033,15691.461
2024-08-10,44,5,14253.68,24604.463674162624,16726.181750690117,15938.551
2024-08-17,44,5,23528.03,22175.19225001483,16399.437417791814,15654.915
2024-08-24,44,5,14786.99,21187.904113182965,19450.37334095436,16988.293
2024-08-31,44,5,9982.32,27569.674557979393,19127.606338870366,16935.822
2024-06-01,44,6,17957.77,24442.705082700428,19363.700404018036,17238.934
2024-06-08,44,6,3053.3,18715.425550980588,18848.396344629113,17457.262
2024-06-15,44,6,23629.61,23282.54029734608,17057.216226174565,16469.914
2024-06-22,44,6,14494.55,21173.88785960596,16981.293266117926,16278.488
2024-06-29,44,6,20945.21,18384.3037597906,16552.873582125434,16533.258
2024-07-06,44,6,35673.65,34852.971523355656,29352.20848798249,21588.518
2024-07-13,44,6,17072.53,22097.69353687296,19662.348798106672,17468.68
2024-07-20,44,6,7162.6,22897.265410069034,19228.994879068625,17782.719
2024-07-27,44,6,3759.3,21659.89741851051,18403.931879025415,16935.492
2024-08-03,44,6,14566.09,20723.55785949719,20999.930952169583,16544.055
2024-08-10,44,6,11492.96,25385.194797998192,16726.2820181887,16027.783
2024-08-17,44,6,6570.27,22121.370496418116,16273.156158981332,16056.254
2024-08-24,44,6,22013.12,18881.318759417154,16150.89941626689,14945.805
2024-08-31,44,6,6706.79,25326.773278093227,17024.872119768803,15658.674
2024-06-01,44,7,17658.27,23232.231027785718,18123.281598590467,17444.48
2024-06-08,44,7,10400.82,18534.750066113913,19114.796957034363,17892.883
2024-06-15,44,7,10553.27,23016.0495190336,17327.097279784026,16481.75
2024-06-22,44,7,17753.5,19749.773194767004,16596.935728343615,16796.7
2024-06-29,44,7,18599.75,17589.946776726953,16114.300186818215,16013.76
2024-07-06,44,7,6682.13,33936.71926233785,33292.805770764564,22049.355
2024-07-13,44,7,3557.13,19061.595758066178,16418.904427802318,16507.094
2024-07-20,44,7,26092.36,19190.961402712383,15412.301100794342,14711.854
2024-07-27,44,7,22333.99,20069.38389096466,15891.873673606759,15581.742
2024-08-03,44,7,15176.32,19125.318840690066,16440.77134930568,16190.437
2024-08-10,44,7,6939.93,24093.154890466772,16750.10217419593,15764.136
2024-08-17,44,7,31546.19,21816.329673699496,16660.090823683742,15766.439
2024-08-24,44,7,6866.34,20617.180757594935,16743.378784161814,17135.984
2024-08-31,44,7,20852.19,26138.73528848566,17080.26021968614,16662.373
2024-06-01,44,8,16617.94,26109.885643048918,20329.50177529077,19814.033
2024-06-08,44,8,24736.61,20469.285610127423,20533.78541298199,19378.291
2024-06-15,44,8,7883.51,25202.668741840396,19879.66652416537,19653.781
